121,0.121,1.67085,-2.45571
122,0.122,1.66839,-2.45169
123,0.123,1.66594,-2.44767
124,0.124,1.66349,-2.44366
125,0.125,1.66105,-2.43965
126,0.126,1.65861,-2.43566
127,0.127,1.65617,-2.43167
128,0.128,1.65374,-2.42768
129,0.129,1.65131,-2.42371
130,0.13,1.64889,-2.41974
131,0.131,1.64647,-2.41578
132,0.132,1.64405,-2.41182
133,0.133,1.64164,-2.40788
134,0.134,1.63923,-2.40394
135,0.135,1.63683,-2.4
136,0.136,1.63443,-2.39608
137,0.137,1.63203,-2.39216
138,0.138,1.62964,-2.38825
139,0.139,1.62725,-2.38434
140,0.14,1.62487,-2.38044
141,0.141,1.62249,-2.37655
142,0.142,1.62011,-2.37266
143,0.143,1.61774,-2.36879
144,0.144,1.61537,-2.36492
145,0.145,1.61301,-2.36105
146,0.146,1.61064,-2.3572
147,0.147,1.60829,-2.35334
148,0.148,1.60593,-2.3495
149,0.149,1.60358,-2.34566
150,0.15,1.60124,-2.34183
151,0.151,1.5989,-2.33801
152,0.152,1.59656,-2.3342
153,0.153,1.59423,-2.33039
154,0.154,1.59189,-2.32658
155,0.155,1.58957,-2.32279
156,0.156,1.58725,-2.319
157,0.157,1.58493,-2.31522
158,0.158,1.58261,-2.31144
159,0.159,1.5803,-2.30767
160,0.16,1.57799,-2.30391
161,0.161,1.57569,-2.30015
162,0.162,1.57339,-2.2964
163,0.163,1.57109,-2.29266
164,0.164,1.5688,-2.28893
165,0.165,1.56651,-2.2852
166,0.166,1.56422,-2.28147
167,0.167,1.56194,-2.27776
168,0.168,1.55967,-2.27405
169,0.169,1.55739,-2.27035
170,0.17,1.55512,-2.26665
171,0.171,1.55285,-2.26296
172,0.172,1.55059,-2.25928
173,0.173,1.54833,-2.2556
174,0.174,1.54608,-2.25193
175,0.175,1.54382,-2.24827
176,0.176,1.54158,-2.24461
177,0.177,1.53933,-2.24096
178,0.178,1.53709,-2.23731
179,0.179,1.53485,-2.23368
180,0.18,1.53262,-2.23004
181,0.181,1.53039,-2.22642
182,0.182,1.52816,-2.2228
183,0.183,1.52594,-2.21919
184,0.184,1.52372,-2.21558
185,0.185,1.52151,-2.21198
186,0.186,1.51929,-2.20839
187,0.187,1.51709,-2.2048
188,0.188,1.51488,-2.20122
189,0.189,1.51268,-2.19765
190,0.19,1.51048,-2.19408
191,0.191,1.50829,-2.19052
192,0.192,1.5061,-2.18697
193,0.193,1.50391,-2.18342
194,0.194,1.50173,-2.17988
195,0.195,1.49955,-2.17634
196,0.196,1.49737,-2.17281
197,0.197,1.4952,-2.16929
198,0.198,1.49303,-2.16577
199,0.199,1.49086,-2.16226
200,0.2,1.4887,-2.15875
201,0.201,1.48654,-2.15525
202,0.202,1.48439,-2.15176
203,0.203,1.48223,-2.14827
204,0.204,1.48009,-2.14479
205,0.205,1.47794,-2.14132
206,0.206,1.4758,-2.13785
207,0.207,1.47366,-2.13439
208,0.208,1.47153,-2.13093
209,0.209,1.4694,-2.12748
210,0.21,1.46727,-2.12404
211,0.211,1.46515,-2.1206
212,0.212,1.46302,-2.11717
213,0.213,1.46091,-2.11375
214,0.214,1.45879,-2.11033
215,0.215,1.45668,-2.10691
216,0.216,1.45458,-2.10351
217,0.217,1.45247,-2.1001
218,0.218,1.45037,-2.09671
219,0.219,1.44828,-2.09332
220,0.22,1.44618,-2.08994
221,0.221,1.44409,-2.08656
222,0.222,1.44201,-2.08319
223,0.223,1.43992,-2.07982
224,0.224,1.43784,-2.07646
225,0.225,1.43577,-2.07311
226,0.226,1.43369,-2.06976
227,0.227,1.43162,-2.06642
228,0.228,1.42956,-2.06308
229,0.229,1.42749,-2.05975
230,0.23,1.42544,-2.05643
231,0.231,1.42338,-2.05311
232,0.232,1.42133,-2.0498
233,0.233,1.41928,-2.04649
234,0.234,1.41723,-2.04319
235,0.235,1.41519,-2.03989
236,0.236,1.41315,-2.0366
237,0.237,1.41111,-2.03332
238,0.238,1.40908,-2.03004
239,0.239,1.40705,-2.02677
240,0.24,1.40502,-2.02351
241,0.241,1.403,-2.02025
242,0.242,1.40098,-2.01699
243,0.243,1.39896,-2.01374
244,0.244,1.39694,-2.0105
245,0.245,1.39493,-2.00726
246,0.246,1.39293,-2.00403
247,0.247,1.39092,-2.0008
248,0.248,1.38892,-1.99758
249,0.249,1.38692,-1.99437
250,0.25,1.38493,-1.99116
251,0.251,1.38294,-1.98795
252,0.252,1.38095,-1.98476
253,0.253,1.37897,-1.98156
254,0.254,1.37699,-1.97838
255,0.255,1.37501,-1.9752
256,0.256,1.37303,-1.97202
257,0.257,1.37106,-1.96885
258,0.258,1.36909,-1.96569
259,0.259,1.36712,-1.96253
260,0.26,1.36516,-1.95937
261,0.261,1.3632,-1.95623
262,0.262,1.36125,-1.95308
263,0.263,1.35929,-1.94995
264,0.264,1.35734,-1.94682
265,0.265,1.3554,-1.94369
266,0.266,1.35345,-1.94057
267,0.267,1.35151,-1.93745
268,0.268,1.34958,-1.93435
269,0.269,1.34764,-1.93124
270,0.27,1.34571,-1.92814
271,0.271,1.34378,-1.92505
272,0.272,1.34186,-1.92196
273,0.273,1.33993,-1.91888
274,0.274,1.33802,-1.9158
275,0.275,1.3361,-1.91273
276,0.276,1.33419,-1.90967
277,0.277,1.33228,-1.90661
278,0.278,1.33037,-1.90355
279,0.279,1.32847,-1.9005
280,0.28,1.32657,-1.89746
281,0.281,1.32467,-1.89442
282,0.282,1.32277,-1.89138
283,0.283,1.32088,-1.88835
284,0.284,1.319,-1.88533
285,0.285,1.31711,-1.88231
286,0.286,1.31523,-1.8793
287,0.287,1.31335,-1.87629
288,0.288,1.31147,-1.87329
289,0.289,1.3096,-1.87029
290,0.29,1.30773,-1.8673
291,0.291,1.30586,-1.86432
292,0.292,1.304,-1.86133
293,0.293,1.30214,-1.85836
294,0.294,1.30028,-1.85539
295,0.295,1.29842,-1.85242
296,0.296,1.29657,-1.84946
297,0.297,1.29472,-1.84651
298,0.298,1.29287,-1.84356
299,0.299,1.29103,-1.84061
300,0.3,1.28919,-1.83767
301,0.301,1.28735,-1.83474
302,0.302,1.28552,-1.83181
303,0.303,1.28368,-1.82888
304,0.304,1.28186,-1.82596
305,0.305,1.28003,-1.82305
306,0.306,1.27821,-1.82014
307,0.307,1.27639,-1.81724
308,0.308,1.27457,-1.81434
309,0.309,1.27276,-1.81144
310,0.31,1.27094,-1.80855
311,0.311,1.26914,-1.80567
312,0.312,1.26733,-1.80279
313,0.313,1.26553,-1.79992
314,0.314,1.26373,-1.79705
315,0.315,1.26193,-1.79419
316,0.316,1.26014,-1.79133
317,0.317,1.25834,-1.78847
318,0.318,1.25656,-1.78562
319,0.319,1.25477,-1.78278
320,0.32,1.25299,-1.77994
321,0.321,1.25121,-1.77711
322,0.322,1.24943,-1.77428
323,0.323,1.24766,-1.77146
324,0.324,1.24588,-1.76864
325,0.325,1.24412,-1.76582
326,0.326,1.24235,-1.76301
327,0.327,1.24059,-1.76021
328,0.328,1.23883,-1.75741
329,0.329,1.23707,-1.75461
330,0.33,1.23531,-1.75182
331,0.331,1.23356,-1.74904
332,0.332,1.23181,-1.74626
333,0.333,1.23007,-1.74348
334,0.334,1.22832,-1.74071
335,0.335,1.22658,-1.73795
336,0.336,1.22485,-1.73519
337,0.337,1.22311,-1.73243
338,0.338,1.22138,-1.72968
339,0.339,1.21965,-1.72694
340,0.34,1.21792,-1.72419
341,0.341,1.2162,-1.72146
342,0.342,1.21448,-1.71872
343,0.343,1.21276,-1.716
344,0.344,1.21104,-1.71328
345,0.345,1.20933,-1.71056
346,0.346,1.20762,-1.70784
347,0.347,1.20591,-1.70514
348,0.348,1.2042,-1.70243
349,0.349,1.2025,-1.69973
350,0.35,1.2008,-1.69704
351,0.351,1.19911,-1.69435
352,0.352,1.19741,-1.69167
353,0.353,1.19572,-1.68898
354,0.354,1.19403,-1.68631
355,0.355,1.19234,-1.68364
356,0.356,1.19066,-1.68097
357,0.357,1.18898,-1.67831
358,0.358,1.1873,-1.67565
359,0.359,1.18563,-1.673
360,0.36,1.18395,-1.67035
361,0.361,1.18228,-1.66771
362,0.362,1.18061,-1.66507
363,0.363,1.17895,-1.66244
364,0.364,1.17729,-1.65981
365,0.365,1.17563,-1.65718
366,0.366,1.17397,-1.65456
367,0.367,1.17231,-1.65195
368,0.368,1.17066,-1.64934
369,0.369,1.16901,-1.64673
370,0.37,1.16737,-1.64413
371,0.371,1.16572,-1.64153
372,0.372,1.16408,-1.63894
373,0.373,1.16244,-1.63635
374,0.374,1.16081,-1.63376
375,0.375,1.15917,-1.63118
376,0.376,1.15754,-1.62861
377,0.377,1.15591,-1.62604
378,0.378,1.15429,-1.62347
379,0.379,1.15266,-1.62091
380,0.38,1.15104,-1.61835
381,0.381,1.14942,-1.6158
382,0.382,1.14781,-1.61325
383,0.383,1.14619,-1.61071
384,0.384,1.14458,-1.60817
385,0.385,1.14298,-1.60563
386,0.386,1.14137,-1.6031
387,0.387,1.13977,-1.60057
388,0.388,1.13817,-1.59805
389,0.389,1.13657,-1.59553
390,0.39,1.13497,-1.59302
391,0.391,1.13338,-1.59051
392,0.392,1.13179,-1.58801
393,0.393,1.1302,-1.58551
394,0.394,1.12862,-1.58301
395,0.395,1.12703,-1.58052
396,0.396,1.12545,-1.57803
397,0.397,1.12387,-1.57555
398,0.398,1.1223,-1.57307
399,0.399,1.12073,-1.57059
400,0.4,1.11916,-1.56812
401,0.401,1.11759,-1.56566
402,0.402,1.11602,-1.5632
403,0.403,1.11446,-1.56074
404,0.404,1.1129,-1.55829
405,0.405,1.11134,-1.55584
406,0.406,1.10978,-1.55339
407,0.407,1.10823,-1.55095
408,0.408,1.10668,-1.54851
409,0.409,1.10513,-1.54608
410,0.41,1.10358,-1.54365
411,0.411,1.10204,-1.54123
412,0.412,1.1005,-1.53881
413,0.413,1.09896,-1.5364
414,0.414,1.09742,-1.53398
415,0.415,1.09589,-1.53158
416,0.416,1.09436,-1.52917
417,0.417,1.09283,-1.52678
418,0.418,1.0913,-1.52438
419,0.419,1.08978,-1.52199
420,0.42,1.08826,-1.5196
421,0.421,1.08674,-1.51722
422,0.422,1.08522,-1.51484
423,0.423,1.0837,-1.51247
424,0.424,1.08219,-1.5101
425,0.425,1.08068,-1.50773
426,0.426,1.07917,-1.50537
427,0.427,1.07767,-1.50301
428,0.428,1.07617,-1.50066
429,0.429,1.07467,-1.49831
430,0.43,1.07317,-1.49596
431,0.431,1.07167,-1.49362
432,0.432,1.07018,-1.49129
433,0.433,1.06869,-1.48895
434,0.434,1.0672,-1.48662
435,0.435,1.06571,-1.4843
436,0.436,1.06423,-1.48198
437,0.437,1.06274,-1.47966
438,0.438,1.06126,-1.47734
439,0.439,1.05979,-1.47504
440,0.44,1.05831,-1.47273
441,0.441,1.05684,-1.47043
442,0.442,1.05537,-1.46813
443,0.443,1.0539,-1.46584
444,0.444,1.05244,-1.46355
445,0.445,1.05097,-1.46126
446,0.446,1.04951,-1.45898
447,0.447,1.04805,-1.4567
448,0.448,1.04659,-1.45443
449,0.449,1.04514,-1.45216
450,0.45,1.04369,-1.44989
451,0.451,1.04224,-1.44763
452,0.452,1.04079,-1.44537
453,0.453,1.03935,-1.44312
454,0.454,1.0379,-1.44087
455,0.455,1.03646,-1.43862
456,0.456,1.03502,-1.43638
457,0.457,1.03359,-1.43414
458,0.458,1.03215,-1.4319
459,0.459,1.03072,-1.42967
460,0.46,1.02929,-1.42744
461,0.461,1.02786,-1.42522
462,0.462,1.02644,-1.423
463,0.463,1.02501,-1.42078
464,0.464,1.02359,-1.41857
465,0.465,1.02218,-1.41636
466,0.466,1.02076,-1.41416
467,0.467,1.01934,-1.41196
468,0.468,1.01793,-1.40976
469,0.469,1.01652,-1.40757
470,0.47,1.01512,-1.40538
471,0.471,1.01371,-1.40319
472,0.472,1.01231,-1.40101
473,0.473,1.01091,-1.39883
474,0.474,1.00951,-1.39665
475,0.475,1.00811,-1.39448
476,0.476,1.00672,-1.39232
477,0.477,1.00532,-1.39015
478,0.478,1.00393,-1.38799
479,0.479,1.00255,-1.38584
480,0.48,1.00116,-1.38368
481,0.481,0.999776,-1.38154
482,0.482,0.998395,-1.37939
483,0.483,0.997015,-1.37725
484,0.484,0.995638,-1.37511
485,0.485,0.994263,-1.37298
486,0.486,0.99289,-1.37085
487,0.487,0.991519,-1.36872
488,0.488,0.99015,-1.3666
489,0.489,0.988784,-1.36448
490,0.49,0.987419,-1.36236
491,0.491,0.986057,-1.36025
492,0.492,0.984697,-1.35814
493,0.493,0.983338,-1.35604
494,0.494,0.981982,-1.35393
495,0.495,0.980628,-1.35184
496,0.496,0.979277,-1.34974
497,0.497,0.977927,-1.34765
498,0.498,0.976579,-1.34556
499,0.499,0.975234,-1.34348
500,0.5,0.97389,-1.3414
501,0.501,0.972549,-1.33933
502,0.502,0.971209,-1.33725
503,0.503,0.969872,-1.33518
504,0.504,0.968537,-1.33312
505,0.505,0.967204,-1.33105
506,0.506,0.965873,-1.329
507,0.507,0.964544,-1.32694
508,0.508,0.963217,-1.32489
509,0.509,0.961892,-1.32284
510,0.51,0.960569,-1.3208
511,0.511,0.959248,-1.31875
512,0.512,0.95793,-1.31672
513,0.513,0.956613,-1.31468
514,0.514,0.955298,-1.31265
515,0.515,0.953986,-1.31062
516,0.516,0.952675,-1.3086
517,0.517,0.951366,-1.30658
518,0.518,0.95006,-1.30456
519,0.519,0.948755,-1.30255
520,0.52,0.947453,-1.30054
521,0.521,0.946152,-1.29853
522,0.522,0.944854,-1.29653
523,0.523,0.943557,-1.29453
524,0.524,0.942263,-1.29253
525,0.525,0.94097,-1.29054
526,0.526,0.939679,-1.28855
527,0.527,0.938391,-1.28656
528,0.528,0.937104,-1.28458
529,0.529,0.93582,-1.2826
530,0.53,0.934537,-1.28063
531,0.531,0.933257,-1.27865
532,0.532,0.931978,-1.27668
533,0.533,0.930701,-1.27472
534,0.534,0.929426,-1.27275
535,0.535,0.928154,-1.27079
536,0.536,0.926883,-1.26884
537,0.537,0.925614,-1.26689
538,0.538,0.924347,-1.26494
539,0.539,0.923082,-1.26299
540,0.54,0.921819,-1.26105
541,0.541,0.920558,-1.25911
542,0.542,0.919299,-1.25717
543,0.543,0.918042,-1.25524
544,0.544,0.916787,-1.25331
545,0.545,0.915533,-1.25138
546,0.546,0.914282,-1.24946
547,0.547,0.913033,-1.24754
548,0.548,0.911785,-1.24562
549,0.549,0.910539,-1.24371
550,0.55,0.909296,-1.2418
551,0.551,0.908054,-1.23989
552,0.552,0.906814,-1.23799
553,0.553,0.905576,-1.23609
554,0.554,0.90434,-1.23419
555,0.555,0.903106,-1.2323
556,0.556,0.901873,-1.23041
557,0.557,0.900643,-1.22852
558,0.558,0.899415,-1.22664
559,0.559,0.898188,-1.22476
560,0.56,0.896963,-1.22288
561,0.561,0.89574,-1.221
562,0.562,0.894519,-1.21913
563,0.563,0.8933,-1.21726
564,0.564,0.892083,-1.2154
565,0.565,0.890867,-1.21354
566,0.566,0.889654,-1.21168
567,0.567,0.888442,-1.20982
568,0.568,0.887232,-1.20797
569,0.569,0.886024,-1.20612
570,0.57,0.884818,-1.20427
571,0.571,0.883614,-1.20243
572,0.572,0.882412,-1.20059
573,0.573,0.881211,-1.19875
574,0.574,0.880012,-1.19692
575,0.575,0.878815,-1.19509
576,0.576,0.87762,-1.19326
577,0.577,0.876427,-1.19144
578,0.578,0.875236,-1.18961
579,0.579,0.874046,-1.1878
580,0.58,0.872858,-1.18598
581,0.581,0.871672,-1.18417
582,0.582,0.870488,-1.18236
583,0.583,0.869306,-1.18055
584,0.584,0.868125,-1.17875
585,0.585,0.866946,-1.17695
586,0.586,0.865769,-1.17515
587,0.587,0.864594,-1.17336
588,0.588,0.863421,-1.17157
589,0.589,0.862249,-1.16978
590,0.59,0.86108,-1.168
591,0.591,0.859912,-1.16621
592,0.592,0.858745,-1.16443
593,0.593,0.857581,-1.16266
594,0.594,0.856418,-1.16089
595,0.595,0.855257,-1.15912
596,0.596,0.854098,-1.15735
597,0.597,0.852941,-1.15559
598,0.598,0.851785,-1.15382
599,0.599,0.850631,-1.15207
600,0.6,0.849479,-1.15031
601,0.601,0.848329,-1.14856
602,0.602,0.847181,-1.14681
603,0.603,0.846034,-1.14506
604,0.604,0.844889,-1.14332
605,0.605,0.843745,-1.14158
606,0.606,0.842604,-1.13984
607,0.607,0.841464,-1.13811
608,0.608,0.840326,-1.13638
609,0.609,0.839189,-1.13465
610,0.61,0.838055,-1.13292
611,0.611,0.836922,-1.1312
612,0.612,0.835791,-1.12948
613,0.613,0.834661,-1.12777
614,0.614,0.833533,-1.12605
615,0.615,0.832407,-1.12434
616,0.616,0.831283,-1.12263
617,0.617,0.83016,-1.12093
618,0.618,0.829039,-1.11922
619,0.619,0.82792,-1.11752
620,0.62,0.826803,-1.11583
621,0.621,0.825687,-1.11413
622,0.622,0.824573,-1.11244
623,0.623,0.82346,-1.11075
624,0.624,0.82235,-1.10907
625,0.625,0.82124,-1.10739
626,0.626,0.820133,-1.10571
627,0.627,0.819027,-1.10403
628,0.628,0.817923,-1.10236
629,0.629,0.816821,-1.10069
630,0.63,0.81572,-1.09902
631,0.631,0.814621,-1.09735
632,0.632,0.813524,-1.09569
633,0.633,0.812428,-1.09403
634,0.634,0.811334,-1.09237
635,0.635,0.810242,-1.09072
636,0.636,0.809151,-1.08906
637,0.637,0.808062,-1.08742
638,0.638,0.806975,-1.08577
639,0.639,0.805889,-1.08413
640,0.64,0.804805,-1.08249
641,0.641,0.803722,-1.08085
642,0.642,0.802641,-1.07921
643,0.643,0.801562,-1.07758
644,0.644,0.800485,-1.07595
645,0.645,0.799409,-1.07432
646,0.646,0.798334,-1.0727
647,0.647,0.797262,-1.07108
648,0.648,0.796191,-1.06946
649,0.649,0.795121,-1.06784
650,0.65,0.794053,-1.06623
651,0.651,0.792987,-1.06462
652,0.652,0.791922,-1.06301
653,0.653,0.790859,-1.06141
654,0.654,0.789798,-1.0598
655,0.655,0.788738,-1.0582
656,0.656,0.78768,-1.05661
657,0.657,0.786623,-1.05501
658,0.658,0.785568,-1.05342
659,0.659,0.784515,-1.05183
660,0.66,0.783463,-1.05025
661,0.661,0.782413,-1.04866
662,0.662,0.781364,-1.04708
663,0.663,0.780317,-1.0455
664,0.664,0.779272,-1.04393
665,0.665,0.778228,-1.04235
666,0.666,0.777185,-1.04078
667,0.667,0.776145,-1.03921
668,0.668,0.775105,-1.03765
669,0.669,0.774068,-1.03609
670,0.67,0.773032,-1.03453
671,0.671,0.771997,-1.03297
672,0.672,0.770964,-1.03141
673,0.673,0.769933,-1.02986
674,0.674,0.768903,-1.02831
675,0.675,0.767875,-1.02676
676,0.676,0.766848,-1.02522
677,0.677,0.765823,-1.02368
678,0.678,0.764799,-1.02214
679,0.679,0.763777,-1.0206
680,0.68,0.762756,-1.01907
681,0.681,0.761737,-1.01754
682,0.682,0.76072,-1.01601
683,0.683,0.759704,-1.01448
684,0.684,0.758689,-1.01296
685,0.685,0.757676,-1.01143
686,0.686,0.756665,-1.00992
687,0.687,0.755655,-1.0084
688,0.688,0.754646,-1.00689
689,0.689,0.753639,-1.00537
690,0.69,0.752634,-1.00387
691,0.691,0.75163,-1.00236
692,0.692,0.750628,-1.00086
693,0.693,0.749627,-0.999354
694,0.694,0.748628,-0.997855
695,0.695,0.74763,-0.996359
696,0.696,0.746633,-0.994865
697,0.697,0.745639,-0.993374
698,0.698,0.744645,-0.991885
699,0.699,0.743653,-0.990398
700,0.7,0.742663,-0.988914
701,0.701,0.741674,-0.987433
702,0.702,0.740687,-0.985954
703,0.703,0.739701,-0.984478
704,0.704,0.738716,-0.983004
705,0.705,0.737733,-0.981532
706,0.706,0.736752,-0.980063
707,0.707,0.735772,-0.978596
708,0.708,0.734793,-0.977132
709,0.709,0.733816,-0.97567
710,0.71,0.73284,-0.974211
711,0.711,0.731866,-0.972754
712,0.712,0.730893,-0.971299
713,0.713,0.729922,-0.969847
714,0.714,0.728952,-0.968397
715,0.715,0.727984,-0.96695
716,0.716,0.727017,-0.965505
717,0.717,0.726051,-0.964063
718,0.718,0.725087,-0.962623
719,0.719,0.724124,-0.961185
720,0.72,0.723163,-0.95975
721,0.721,0.722204,-0.958317
722,0.722,0.721245,-0.956886
723,0.723,0.720288,-0.955458
724,0.724,0.719333,-0.954032
725,0.725,0.718379,-0.952609
726,0.726,0.717426,-0.951188
727,0.727,0.716475,-0.949769
728,0.728,0.715525,-0.948353
729,0.729,0.714577,-0.946939
730,0.73,0.71363,-0.945527
731,0.731,0.712684,-0.944118
732,0.732,0.71174,-0.942711
733,0.733,0.710798,-0.941306
734,0.734,0.709856,-0.939904
735,0.735,0.708916,-0.938504
736,0.736,0.707978,-0.937106
737,0.737,0.707041,-0.935711
738,0.738,0.706105,-0.934318
739,0.739,0.705171,-0.932927
740,0.74,0.704238,-0.931538
741,0.741,0.703306,-0.930152
742,0.742,0.702376,-0.928768
743,0.743,0.701447,-0.927387
744,0.744,0.70052,-0.926008
745,0.745,0.699594,-0.924631
746,0.746,0.698669,-0.923256
747,0.747,0.697746,-0.921884
748,0.748,0.696824,-0.920513
749,0.749,0.695904,-0.919145
750,0.75,0.694985,-0.91778
751,0.751,0.694067,-0.916416
752,0.752,0.69315,-0.915055
753,0.753,0.692235,-0.913697
754,0.754,0.691322,-0.91234
755,0.755,0.690409,-0.910986
756,0.756,0.689498,-0.909633
757,0.757,0.688589,-0.908283
758,0.758,0.68768,-0.906936
759,0.759,0.686773,-0.90559
760,0.76,0.685868,-0.904247
761,0.761,0.684964,-0.902906
762,0.762,0.684061,-0.901567
763,0.763,0.683159,-0.900231
764,0.764,0.682259,-0.898896
765,0.765,0.68136,-0.897564
766,0.766,0.680462,-0.896234
767,0.767,0.679566,-0.894906
768,0.768,0.678671,-0.893581
769,0.769,0.677778,-0.892257
770,0.77,0.676885,-0.890936
771,0.771,0.675995,-0.889617
772,0.772,0.675105,-0.8883
773,0.773,0.674217,-0.886986
774,0.774,0.67333,-0.885673
775,0.775,0.672444,-0.884363
776,0.776,0.67156,-0.883055
777,0.777,0.670677,-0.881749
778,0.778,0.669795,-0.880445
779,0.779,0.668914,-0.879143
780,0.78,0.668035,-0.877843
781,0.781,0.667157,-0.876546
782,0.782,0.666281,-0.875251
783,0.783,0.665406,-0.873957
784,0.784,0.664532,-0.872666
785,0.785,0.663659,-0.871377
786,0.786,0.662788,-0.870091
787,0.787,0.661917,-0.868806
788,0.788,0.661049,-0.867523
789,0.789,0.660181,-0.866243
790,0.79,0.659315,-0.864964
791,0.791,0.65845,-0.863688
792,0.792,0.657586,-0.862414
793,0.793,0.656724,-0.861142
794,0.794,0.655863,-0.859872
795,0.795,0.655003,-0.858604
796,0.796,0.654144,-0.857338
797,0.797,0.653287,-0.856075
798,0.798,0.652431,-0.854813
799,0.799,0.651576,-0.853553
800,0.8,0.650722,-0.852296
801,0.801,0.64987,-0.85104
802,0.802,0.649019,-0.849787
803,0.803,0.648169,-0.848536
804,0.804,0.647321,-0.847286
805,0.805,0.646474,-0.846039
806,0.806,0.645627,-0.844794
807,0.807,0.644783,-0.843551
808,0.808,0.643939,-0.84231
809,0.809,0.643097,-0.841071
810,0.81,0.642256,-0.839834
811,0.811,0.641416,-0.838599
812,0.812,0.640577,-0.837366
813,0.813,0.63974,-0.836135
814,0.814,0.638904,-0.834906
815,0.815,0.638069,-0.833679
816,0.816,0.637235,-0.832454
817,0.817,0.636403,-0.831231
818,0.818,0.635572,-0.83001
819,0.819,0.634742,-0.828791
820,0.82,0.633913,-0.827574
821,0.821,0.633085,-0.82636
822,0.822,0.632259,-0.825147
823,0.823,0.631434,-0.823936
824,0.824,0.63061,-0.822727
